date,score,std,label_num,IR_file
07-08-2021 01:01,-0.307749684,0.226150958,15,2021-08-07-0004.txt
07-08-2021 01:02,-0.307811307,0.225678827,15,2021-08-07-0004.txt
07-08-2021 01:03,-0.307872857,0.225206695,15,2021-08-07-0004.txt
07-08-2021 01:04,-0.307934336,0.224734564,15,2021-08-07-0004.txt
07-08-2021 01:05,-0.307995742,0.224262432,15,2021-08-07-0004.txt
07-08-2021 01:06,-0.308057074,0.223790301,15,2021-08-07-0004.txt
07-08-2021 01:07,-0.308118332,0.223318169,15,2021-08-07-0004.txt
07-08-2021 01:08,-0.308179515,0.222846038,15,2021-08-07-0004.txt
07-08-2021 01:09,-0.308240623,0.222373907,15,2021-08-07-0004.txt
07-08-2021 01:10,-0.308301654,0.221901775,15,2021-08-07-0004.txt
07-08-2021 01:11,-0.308362608,0.221429644,15,2021-08-07-0004.txt
07-08-2021 01:12,-0.308423485,0.220957512,15,2021-08-07-0004.txt
07-08-2021 01:13,-0.308484283,0.220485381,15,2021-08-07-0004.txt
07-08-2021 01:14,-0.308545002,0.220013249,15,2021-08-07-0004.txt
07-08-2021 01:15,-0.308605642,0.219541118,15,2021-08-07-0004.txt
07-08-2021 01:16,-0.308666201,0.219068987,15,2021-08-07-0004.txt
07-08-2021 01:17,-0.308726679,0.218596855,15,2021-08-07-0004.txt
07-08-2021 01:18,-0.308787076,0.218124724,15,2021-08-07-0004.txt
07-08-2021 01:19,-0.30884739,0.217652592,15,2021-08-07-0004.txt
07-08-2021 01:20,-0.30890762,0.217180461,15,2021-08-07-0004.txt
07-08-2021 01:21,-0.308967768,0.216708329,15,2021-08-07-0004.txt
07-08-2021 01:22,-0.30902783,0.216236198,15,2021-08-07-0004.txt
07-08-2021 01:23,-0.309087808,0.215764066,15,2021-08-07-0004.txt
07-08-2021 01:24,-0.309147699,0.215291935,15,2021-08-07-0004.txt
07-08-2021 01:25,-0.309207504,0.214819804,15,2021-08-07-0004.txt
07-08-2021 01:26,-0.309267222,0.214347672,15,2021-08-07-0004.txt
07-08-2021 01:27,-0.309326852,0.213875541,15,2021-08-07-0004.txt
07-08-2021 01:28,-0.309386394,0.213403409,15,2021-08-07-0004.txt
07-08-2021 01:29,-0.309445846,0.212931278,15,2021-08-07-0004.txt
07-08-2021 01:30,-0.309505208,0.212459146,15,2021-08-07-0004.txt
07-08-2021 01:31,-0.30956448,0.211987015,15,2021-08-07-0004.txt
07-08-2021 01:32,-0.30962366,0.211514884,15,2021-08-07-0004.txt
07-08-2021 01:33,-0.309682749,0.211042752,15,2021-08-07-0004.txt
07-08-2021 01:34,-0.309741745,0.210570621,15,2021-08-07-0004.txt
07-08-2021 01:35,-0.309800647,0.210098489,15,2021-08-07-0004.txt
07-08-2021 01:36,-0.309859456,0.209626358,15,2021-08-07-0004.txt
07-08-2021 01:37,-0.309918169,0.209154226,15,2021-08-07-0004.txt
07-08-2021 01:38,-0.309976788,0.208682095,15,2021-08-07-0004.txt
07-08-2021 01:39,-0.31003531,0.208209963,15,2021-08-07-0004.txt
07-08-2021 01:40,-0.310093736,0.207737832,15,2021-08-07-0004.txt
07-08-2021 01:41,-0.310152064,0.207265701,15,2021-08-07-0004.txt
07-08-2021 01:42,-0.310210294,0.206793569,15,2021-08-07-0004.txt
07-08-2021 01:43,-0.310268425,0.206321438,15,2021-08-07-0004.txt
07-08-2021 01:44,-0.310326457,0.205849306,15,2021-08-07-0004.txt
07-08-2021 01:45,-0.310384389,0.205377175,15,2021-08-07-0004.txt
07-08-2021 01:46,-0.310442219,0.204905043,15,2021-08-07-0004.txt
07-08-2021 01:47,-0.310499949,0.204432912,15,2021-08-07-0004.txt
07-08-2021 01:48,-0.310557576,0.203960781,15,2021-08-07-0004.txt
07-08-2021 01:49,-0.3106151,0.203488649,15,2021-08-07-0004.txt
07-08-2021 01:50,-0.310672521,0.203016518,15,2021-08-07-0004.txt
07-08-2021 01:51,-0.310729837,0.202544386,15,2021-08-07-0004.txt
07-08-2021 01:52,-0.310787048,0.202072255,15,2021-08-07-0004.txt
07-08-2021 01:53,-0.310844154,0.201600123,15,2021-08-07-0004.txt
07-08-2021 01:54,-0.310901154,0.201127992,15,2021-08-07-0004.txt
07-08-2021 01:55,-0.310958046,0.20065586,15,2021-08-07-0004.txt
07-08-2021 01:56,-0.311014831,0.200183729,15,2021-08-07-0004.txt
07-08-2021 01:57,-0.311071508,0.199711598,15,2021-08-07-0004.txt
07-08-2021 01:58,-0.311128076,0.199239466,15,2021-08-07-0004.txt
07-08-2021 01:59,-0.311184534,0.198767335,15,2021-08-07-0004.txt
07-08-2021 02:00,-0.311240881,0.198295203,15,2021-08-07-0004.txt
07-08-2021 02:01,-0.311297117,0.197823072,15,2021-08-07-0004.txt
07-08-2021 02:02,-0.311353242,0.19735094,15,2021-08-07-0004.txt
07-08-2021 02:03,-0.311409254,0.196878809,15,2021-08-07-0004.txt
07-08-2021 02:04,-0.311465154,0.196406678,15,2021-08-07-0004.txt
07-08-2021 02:05,-0.311520939,0.195934546,15,2021-08-07-0004.txt
07-08-2021 02:06,-0.31157661,0.195462415,15,2021-08-07-0004.txt
07-08-2021 02:07,-0.311632166,0.194990283,15,2021-08-07-0004.txt
07-08-2021 02:08,-0.311687605,0.194518152,15,2021-08-07-0004.txt
07-08-2021 02:09,-0.311742929,0.19404602,15,2021-08-07-0004.txt
07-08-2021 02:10,-0.311798135,0.193573889,15,2021-08-07-0004.txt
07-08-2021 02:11,-0.311853223,0.193101758,15,2021-08-07-0004.txt
07-08-2021 02:12,-0.311908193,0.192629626,15,2021-08-07-0004.txt
07-08-2021 02:13,-0.311963044,0.192157495,15,2021-08-07-0004.txt
07-08-2021 02:14,-0.312017774,0.191685363,15,2021-08-07-0004.txt
07-08-2021 02:15,-0.312072384,0.191213232,15,2021-08-07-0004.txt
07-08-2021 02:16,-0.312126873,0.1907411,15,2021-08-07-0004.txt
07-08-2021 02:17,-0.312181239,0.190268969,15,2021-08-07-0004.txt
07-08-2021 02:18,-0.312235483,0.189796837,15,2021-08-07-0004.txt
07-08-2021 02:19,-0.312289604,0.189324706,15,2021-08-07-0004.txt
07-08-2021 02:20,-0.312343601,0.188852575,15,2021-08-07-0004.txt
07-08-2021 02:21,-0.312397473,0.188380443,15,2021-08-07-0004.txt
07-08-2021 02:22,-0.312451219,0.187908312,15,2021-08-07-0004.txt
07-08-2021 02:23,-0.31250484,0.18743618,15,2021-08-07-0004.txt
07-08-2021 02:24,-0.312558333,0.186964049,15,2021-08-07-0004.txt
07-08-2021 02:25,-0.3126117,0.186491917,15,2021-08-07-0004.txt
07-08-2021 02:26,-0.312664938,0.186019786,15,2021-08-07-0004.txt
07-08-2021 02:27,-0.312718047,0.185547655,15,2021-08-07-0004.txt
07-08-2021 02:28,-0.312771027,0.185075523,15,2021-08-07-0004.txt
07-08-2021 02:29,-0.312823877,0.184603392,15,2021-08-07-0004.txt
07-08-2021 02:30,-0.312876596,0.18413126,15,2021-08-07-0004.txt
07-08-2021 02:31,-0.312929183,0.183659129,15,2021-08-07-0004.txt
07-08-2021 02:32,-0.312981638,0.183186997,15,2021-08-07-0004.txt
07-08-2021 02:33,-0.313033961,0.182714866,15,2021-08-07-0004.txt
07-08-2021 02:34,-0.313086149,0.182242734,15,2021-08-07-0004.txt
07-08-2021 02:35,-0.313138204,0.181770603,15,2021-08-07-0004.txt
07-08-2021 02:36,-0.313190123,0.181298472,15,2021-08-07-0004.txt
07-08-2021 02:37,-0.313241907,0.18082634,15,2021-08-07-0004.txt
07-08-2021 02:38,-0.313293555,0.180354209,15,2021-08-07-0004.txt
07-08-2021 02:39,-0.313345066,0.179882077,15,2021-08-07-0004.txt
07-08-2021 02:40,-0.313396439,0.179409946,15,2021-08-07-0004.txt
07-08-2021 02:41,-0.313447673,0.178937814,15,2021-08-07-0004.txt
07-08-2021 02:42,-0.313498769,0.178465683,15,2021-08-07-0004.txt
07-08-2021 02:43,-0.313549725,0.177993552,15,2021-08-07-0004.txt
07-08-2021 02:44,-0.31360054,0.17752142,15,2021-08-07-0004.txt
07-08-2021 02:45,-0.313651215,0.177049289,15,2021-08-07-0004.txt
07-08-2021 02:46,-0.313701748,0.176577157,15,2021-08-07-0004.txt
07-08-2021 02:47,-0.313752138,0.176105026,15,2021-08-07-0004.txt
07-08-2021 02:48,-0.313802385,0.175632894,15,2021-08-07-0004.txt
07-08-2021 02:49,-0.313852488,0.175160763,15,2021-08-07-0004.txt
07-08-2021 02:50,-0.313902447,0.174688631,15,2021-08-07-0004.txt
07-08-2021 02:51,-0.313952261,0.1742165,15,2021-08-07-0004.txt
07-08-2021 02:52,-0.314001929,0.173744369,15,2021-08-07-0004.txt
07-08-2021 02:53,-0.31405145,0.173272237,15,2021-08-07-0004.txt
07-08-2021 02:54,-0.314100824,0.172800106,15,2021-08-07-0004.txt
07-08-2021 02:55,-0.31415005,0.172327974,15,2021-08-07-0004.txt
07-08-2021 02:56,-0.314199128,0.171855843,15,2021-08-07-0004.txt
07-08-2021 02:57,-0.314248057,0.171383711,15,2021-08-07-0004.txt
07-08-2021 02:58,-0.314296835,0.17091158,15,2021-08-07-0004.txt
07-08-2021 02:59,-0.314345463,0.170439449,15,2021-08-07-0004.txt
07-08-2021 03:00,-0.314393939,0.169967317,15,2021-08-07-0004.txt
07-08-2021 03:01,-0.314442264,0.169495186,15,2021-08-07-0004.txt
07-08-2021 03:02,-0.314490436,0.169023054,15,2021-08-07-0004.txt
07-08-2021 03:03,-0.314538454,0.168550923,15,2021-08-07-0004.txt
07-08-2021 03:04,-0.314586319,0.168078791,15,2021-08-07-0004.txt
07-08-2021 03:05,-0.314634029,0.16760666,15,2021-08-07-0004.txt
07-08-2021 03:06,-0.314681583,0.167134529,15,2021-08-07-0004.txt
07-08-2021 03:07,-0.314728982,0.166662397,15,2021-08-07-0004.txt
07-08-2021 03:08,-0.314776223,0.166190266,15,2021-08-07-0004.txt
07-08-2021 03:09,-0.314823307,0.165718134,15,2021-08-07-0004.txt
07-08-2021 03:10,-0.314870233,0.165246003,15,2021-08-07-0004.txt
07-08-2021 03:11,-0.314917001,0.164773871,15,2021-08-07-0004.txt
07-08-2021 03:12,-0.314963608,0.16430174,15,2021-08-07-0004.txt
07-08-2021 03:13,-0.315010056,0.163829608,15,2021-08-07-0004.txt
07-08-2021 03:14,-0.315056343,0.163357477,15,2021-08-07-0004.txt
07-08-2021 03:15,-0.315102468,0.162885346,15,2021-08-07-0004.txt
07-08-2021 03:16,-0.315148431,0.162413214,15,2021-08-07-0004.txt
07-08-2021 03:17,-0.315194231,0.161941083,15,2021-08-07-0004.txt
07-08-2021 03:18,-0.315239867,0.161468951,15,2021-08-07-0004.txt
07-08-2021 03:19,-0.31528534,0.16099682,15,2021-08-07-0004.txt
07-08-2021 03:20,-0.315330647,0.160524688,15,2021-08-07-0004.txt
07-08-2021 03:21,-0.315375789,0.160052557,15,2021-08-07-0004.txt
07-08-2021 03:22,-0.315420764,0.159580426,15,2021-08-07-0004.txt
07-08-2021 03:23,-0.315465573,0.159108294,15,2021-08-07-0004.txt
07-08-2021 03:24,-0.315510213,0.158636163,15,2021-08-07-0004.txt
07-08-2021 03:25,-0.315554686,0.158164031,15,2021-08-07-0004.txt
07-08-2021 03:26,-0.315598989,0.1576919,15,2021-08-07-0004.txt
07-08-2021 03:27,-0.315643123,0.157219768,15,2021-08-07-0004.txt
07-08-2021 03:28,-0.315687086,0.156747637,15,2021-08-07-0004.txt
07-08-2021 03:29,-0.315730878,0.156275505,15,2021-08-07-0004.txt
07-08-2021 03:30,-0.315774498,0.155803374,15,2021-08-07-0004.txt
07-08-2021 03:31,-0.315817946,0.155331243,15,2021-08-07-0004.txt
07-08-2021 03:32,-0.315861221,0.154859111,15,2021-08-07-0004.txt
07-08-2021 03:33,-0.315904322,0.15438698,15,2021-08-07-0004.txt
07-08-2021 03:34,-0.315947249,0.153914848,15,2021-08-07-0004.txt
07-08-2021 03:35,-0.31599,0.153442717,15,2021-08-07-0004.txt
07-08-2021 03:36,-0.316032576,0.152970585,15,2021-08-07-0004.txt
07-08-2021 03:37,-0.316074975,0.152498454,15,2021-08-07-0004.txt
07-08-2021 03:38,-0.316117197,0.152026323,15,2021-08-07-0004.txt
07-08-2021 03:39,-0.31615924,0.151554191,15,2021-08-07-0004.txt
07-08-2021 03:40,-0.316201106,0.15108206,15,2021-08-07-0004.txt
07-08-2021 03:41,-0.316242792,0.150609928,15,2021-08-07-0004.txt
07-08-2021 03:42,-0.316284298,0.150137797,15,2021-08-07-0004.txt
07-08-2021 03:43,-0.316325623,0.149665665,15,2021-08-07-0004.txt
07-08-2021 03:44,-0.316366767,0.149193534,15,2021-08-07-0004.txt
07-08-2021 03:45,-0.31640773,0.148721402,15,2021-08-07-0004.txt
07-08-2021 03:46,-0.316448509,0.148249271,15,2021-08-07-0004.txt
07-08-2021 03:47,-0.316489105,0.14777714,15,2021-08-07-0004.txt
07-08-2021 03:48,-0.316529517,0.147305008,15,2021-08-07-0004.txt
07-08-2021 03:49,-0.316569745,0.146832877,15,2021-08-07-0004.txt
07-08-2021 03:50,-0.316609787,0.146360745,15,2021-08-07-0004.txt
07-08-2021 03:51,-0.316649643,0.145888614,15,2021-08-07-0004.txt
07-08-2021 03:52,-0.316689312,0.145416482,15,2021-08-07-0004.txt
07-08-2021 03:53,-0.316728794,0.144944351,15,2021-08-07-0004.txt
07-08-2021 03:54,-0.316768087,0.14447222,15,2021-08-07-0004.txt
07-08-2021 03:55,-0.316807192,0.144000088,15,2021-08-07-0004.txt
07-08-2021 03:56,-0.316846107,0.143527957,15,2021-08-07-0004.txt
07-08-2021 03:57,-0.316884832,0.143055825,15,2021-08-07-0004.txt
07-08-2021 03:58,-0.316923367,0.142583694,15,2021-08-07-0004.txt
07-08-2021 03:59,-0.316961709,0.142111562,15,2021-08-07-0004.txt
07-08-2021 04:00,-0.31699986,0.141639431,15,2021-08-07-0004.txt
07-08-2021 04:01,-0.317037817,0.141167299,15,2021-08-07-0004.txt
07-08-2021 04:02,-0.317075581,0.140695168,15,2021-08-07-0004.txt
07-08-2021 04:03,-0.317113151,0.140223037,15,2021-08-07-0004.txt
07-08-2021 04:04,-0.317150526,0.139750905,15,2021-08-07-0004.txt
07-08-2021 04:05,-0.317187705,0.139278774,15,2021-08-07-0004.txt
07-08-2021 04:06,-0.317224688,0.138806642,15,2021-08-07-0004.txt
07-08-2021 04:07,-0.317261474,0.138334511,15,2021-08-07-0004.txt
07-08-2021 04:08,-0.317298062,0.137862379,15,2021-08-07-0004.txt
07-08-2021 04:09,-0.317334452,0.137390248,15,2021-08-07-0004.txt
07-08-2021 04:10,-0.317370643,0.136918117,15,2021-08-07-0004.txt
07-08-2021 04:11,-0.317406634,0.136445985,15,2021-08-07-0004.txt
07-08-2021 04:12,-0.317442424,0.135973854,15,2021-08-07-0004.txt
07-08-2021 04:13,-0.317478014,0.135501722,15,2021-08-07-0004.txt
07-08-2021 04:14,-0.317513402,0.135029591,15,2021-08-07-0004.txt
07-08-2021 04:15,-0.317548587,0.134557459,15,2021-08-07-0004.txt
07-08-2021 04:16,-0.317583569,0.134085328,15,2021-08-07-0004.txt
07-08-2021 04:17,-0.317618348,0.133613197,15,2021-08-07-0004.txt
07-08-2021 04:18,-0.317652922,0.133141065,15,2021-08-07-0004.txt
07-08-2021 04:19,-0.31768729,0.132668934,15,2021-08-07-0004.txt
07-08-2021 04:20,-0.317721453,0.132196802,15,2021-08-07-0004.txt
07-08-2021 04:21,-0.31775541,0.131724671,15,2021-08-07-0004.txt
07-08-2021 04:22,-0.317789159,0.131252539,15,2021-08-07-0004.txt
07-08-2021 04:23,-0.3178227,0.130780408,15,2021-08-07-0004.txt
07-08-2021 04:24,-0.317856033,0.130308276,15,2021-08-07-0004.txt
07-08-2021 04:25,-0.317889156,0.129836145,15,2021-08-07-0004.txt
07-08-2021 04:26,-0.317922069,0.129364014,15,2021-08-07-0004.txt
07-08-2021 04:27,-0.317954772,0.128891882,15,2021-08-07-0004.txt
07-08-2021 04:28,-0.317987264,0.128419751,15,2021-08-07-0004.txt
07-08-2021 04:29,-0.318019543,0.127947619,15,2021-08-07-0004.txt
07-08-2021 04:30,-0.31805161,0.127475488,15,2021-08-07-0004.txt
07-08-2021 04:31,-0.318083463,0.127003356,15,2021-08-07-0004.txt
07-08-2021 04:32,-0.318115103,0.126531225,15,2021-08-07-0004.txt
07-08-2021 04:33,-0.318146527,0.126059094,15,2021-08-07-0004.txt
07-08-2021 04:34,-0.318177737,0.125586962,15,2021-08-07-0004.txt
07-08-2021 04:35,-0.31820873,0.125114831,15,2021-08-07-0004.txt
07-08-2021 04:36,-0.318239506,0.124642699,15,2021-08-07-0004.txt
07-08-2021 04:37,-0.318270065,0.124170568,15,2021-08-07-0004.txt
07-08-2021 04:38,-0.318300406,0.123698436,15,2021-08-07-0004.txt
07-08-2021 04:39,-0.318330528,0.123226305,15,2021-08-07-0004.txt
07-08-2021 04:40,-0.31836043,0.122754173,15,2021-08-07-0004.txt
07-08-2021 04:41,-0.318390113,0.122282042,15,2021-08-07-0004.txt
07-08-2021 04:42,-0.318419574,0.121809911,15,2021-08-07-0004.txt
07-08-2021 04:43,-0.318448814,0.121337779,15,2021-08-07-0004.txt
07-08-2021 04:44,-0.318477832,0.120865648,15,2021-08-07-0004.txt
07-08-2021 04:45,-0.318506627,0.120393516,15,2021-08-07-0004.txt
07-08-2021 04:46,-0.318535198,0.119921385,15,2021-08-07-0004.txt
07-08-2021 04:47,-0.318563545,0.119449253,15,2021-08-07-0004.txt
07-08-2021 04:48,-0.318591667,0.118977122,15,2021-08-07-0004.txt
07-08-2021 04:49,-0.318619563,0.118504991,15,2021-08-07-0004.txt
07-08-2021 04:50,-0.318647233,0.118032859,15,2021-08-07-0004.txt
07-08-2021 04:51,-0.318674676,0.117560728,15,2021-08-07-0004.txt
07-08-2021 04:52,-0.318701891,0.117088596,15,2021-08-07-0004.txt
07-08-2021 04:53,-0.318728878,0.116616465,15,2021-08-07-0004.txt
07-08-2021 04:54,-0.318755636,0.116144333,15,2021-08-07-0004.txt
07-08-2021 04:55,-0.318782164,0.115672202,15,2021-08-07-0004.txt
07-08-2021 04:56,-0.318808462,0.11520007,15,2021-08-07-0004.txt
07-08-2021 04:57,-0.318834529,0.114727939,15,2021-08-07-0004.txt
07-08-2021 04:58,-0.318860364,0.114255808,15,2021-08-07-0004.txt
07-08-2021 04:59,-0.318885966,0.113783676,15,2021-08-07-0004.txt
07-08-2021 05:00,-0.318911336,0.113311545,15,2021-08-07-0004.txt
07-08-2021 05:01,-0.318936471,0.112839413,15,2021-08-07-0004.txt
07-08-2021 05:02,-0.318961372,0.112367282,15,2021-08-07-0004.txt
07-08-2021 05:03,-0.318986038,0.11189515,15,2021-08-07-0004.txt
07-08-2021 05:04,-0.319010468,0.111423019,15,2021-08-07-0004.txt
07-08-2021 05:05,-0.319034661,0.110950888,15,2021-08-07-0004.txt
07-08-2021 05:06,-0.319058617,0.110478756,15,2021-08-07-0004.txt
07-08-2021 05:07,-0.319082336,0.110006625,15,2021-08-07-0004.txt
07-08-2021 05:08,-0.319105815,0.109534493,15,2021-08-07-0004.txt
07-08-2021 05:09,-0.319129056,0.109062362,15,2021-08-07-0004.txt
07-08-2021 05:10,-0.319152056,0.10859023,15,2021-08-07-0004.txt
07-08-2021 05:11,-0.319174816,0.108118099,15,2021-08-07-0004.txt
07-08-2021 05:12,-0.319197334,0.107645968,15,2021-08-07-0004.txt
07-08-2021 05:13,-0.319219611,0.107173836,15,2021-08-07-0004.txt
07-08-2021 05:14,-0.319241645,0.106701705,15,2021-08-07-0004.txt
07-08-2021 05:15,-0.319263435,0.106229573,15,2021-08-07-0004.txt
07-08-2021 05:16,-0.319284982,0.105757442,15,2021-08-07-0004.txt
07-08-2021 05:17,-0.319306283,0.10528531,15,2021-08-07-0004.txt
07-08-2021 05:18,-0.319327339,0.104813179,15,2021-08-07-0004.txt
07-08-2021 05:19,-0.319348149,0.104341047,15,2021-08-07-0004.txt
07-08-2021 05:20,-0.319368713,0.103868916,15,2021-08-07-0004.txt
07-08-2021 05:21,-0.319389029,0.103396785,15,2021-08-07-0004.txt
07-08-2021 05:22,-0.319409096,0.102924653,15,2021-08-07-0004.txt
07-08-2021 05:23,-0.319428915,0.102452522,15,2021-08-07-0004.txt
07-08-2021 05:24,-0.319448485,0.10198039,15,2021-08-07-0004.txt
07-08-2021 05:25,-0.319467804,0.101508259,15,2021-08-07-0004.txt
07-08-2021 05:26,-0.319486872,0.101036127,15,2021-08-07-0004.txt
07-08-2021 05:27,-0.319505689,0.100563996,15,2021-08-07-0004.txt
07-08-2021 05:28,-0.319524254,0.100091865,15,2021-08-07-0004.txt
07-08-2021 05:29,-0.319542566,0.099619733,15,2021-08-07-0004.txt
07-08-2021 05:30,-0.319560624,0.099147602,15,2021-08-07-0004.txt
07-08-2021 05:31,-0.319578427,0.09867547,15,2021-08-07-0004.txt
07-08-2021 05:32,-0.319595976,0.098203339,15,2021-08-07-0004.txt
07-08-2021 05:33,-0.319613269,0.097731207,15,2021-08-07-0004.txt
07-08-2021 05:34,-0.319630306,0.097259076,15,2021-08-07-0004.txt
07-08-2021 05:35,-0.319647086,0.096786944,15,2021-08-07-0004.txt
07-08-2021 05:36,-0.319663608,0.096314813,15,2021-08-07-0004.txt
07-08-2021 05:37,-0.319679872,0.095842682,15,2021-08-07-0004.txt
07-08-2021 05:38,-0.319695877,0.09537055,15,2021-08-07-0004.txt
07-08-2021 05:39,-0.319711622,0.094898419,15,2021-08-07-0004.txt
07-08-2021 05:40,-0.319727106,0.094426287,15,2021-08-07-0004.txt
07-08-2021 05:41,-0.31974233,0.093954156,15,2021-08-07-0004.txt
07-08-2021 05:42,-0.319757292,0.093482024,15,2021-08-07-0004.txt
07-08-2021 05:43,-0.319771991,0.093009893,15,2021-08-07-0004.txt
07-08-2021 05:44,-0.319786427,0.092537762,15,2021-08-07-0004.txt
07-08-2021 05:45,-0.319800599,0.09206563,15,2021-08-07-0004.txt
07-08-2021 05:46,-0.319814507,0.091593499,15,2021-08-07-0004.txt
07-08-2021 05:47,-0.31982815,0.091121367,15,2021-08-07-0004.txt
07-08-2021 05:48,-0.319841526,0.090649236,15,2021-08-07-0004.txt
07-08-2021 05:49,-0.319854637,0.090177104,15,2021-08-07-0004.txt
07-08-2021 05:50,-0.319867479,0.089704973,15,2021-08-07-0004.txt
07-08-2021 05:51,-0.319880054,0.089232841,15,2021-08-07-0004.txt
07-08-2021 05:52,-0.319892361,0.08876071,15,2021-08-07-0004.txt
07-08-2021 05:53,-0.319904398,0.088288579,15,2021-08-07-0004.txt
07-08-2021 05:54,-0.319916165,0.087816447,15,2021-08-07-0004.txt
07-08-2021 05:55,-0.319927662,0.087344316,15,2021-08-07-0004.txt
07-08-2021 05:56,-0.319938887,0.086872184,15,2021-08-07-0004.txt
07-08-2021 05:57,-0.31994984,0.086400053,15,2021-08-07-0004.txt
